DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,NOTE_BL_CAT,NOTE_EN_CAT,NOTE_FM_CAT,NOTE_OM_CAT
0.0,0.0,0.0,0.0,7.528053960581551,7.5,8.172805396058154,7.6640269802907754,1.0,17.0,6.728053960581551,1.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.861528215507788,6.969235892246106,7.238405185292836,5.469235892246106,0.3076410775389419,12.0,2.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.647187603061257,6.279218595408116,7.152812396938743,5.579218595408116,1.0,5.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.9878136958900585,6.612186304109941,7.075627391780117,6.781720543835087,0.0,8.939068479450292,4.939068479450292,1.9390684794502917,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.763637428153338,7.5,6.7818128592333125,6.872725143693325,1.0,5.363625718466626,5.0,4.363625718466626,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.6052929198947945,7.370195279929863,6.794707080105205,6.864902360035068,1.0,5.0,5.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.726951186229227,7.00780474491691,8.346097627541546,6.0730488137707725,1.0,5.730488137707727,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.661814682985671,6.2854440489570145,6.9,5.2854440489570145,1.0,2.0,2.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.530535904110627,7.6,7.44964627399129,6.163397602765681,0.0,20.0,0.0,3.3892819177874554,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.6562568774004145,5.609357806498964,6.909357806498964,5.178128438700207,1.0,4.0,5.0,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.980939346814503,5.957181959556493,7.223757387258009,5.042818040443507,1.0,5.0,5.0,2.0,"(4, 6]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.941218983844785,6.694145989229857,6.9,5.4,0.0,15.735364973074642,6.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.764787577917548,6.9352124220824525,7.00140931656184,5.664787577917547,0.6619689447938686,4.0,0.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.362987945708108,7.762987945708107,8.7,6.592530135729731,0.8149397285405392,13.0,1.6298794570810784,2.1850602714594607,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.133184854113208,7.188789902742139,7.955382329798742,5.711210097257862,0.7780252431446532,4.0,3.0,3.7780252431446533,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.804340532372313,6.971744600720766,6.623914866906921,7.252170266186156,1.0,5.760851330930782,0.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.206138797153874,6.849822075446198,6.86245551886155,5.744039127399928,1.0,14.0,2.0,3.812277594307748,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.291161505301548,7.346969031809289,8.073484515904644,5.346969031809289,0.0,4.0,0.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.069894882848739,7.190315351453784,8.739789765697477,7.1505255857563075,1.0,2.3010511715126145,3.0,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.989495835861694,7.3,7.121008328276611,5.363165278620565,0.3683472137943513,4.0,2.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.329703867921005,5.997357641517657,6.770296132078996,5.929703867921004,1.0,0.0,1.4323462264033473,5.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.715574546396696,6.293770181441322,7.8813105443239655,5.1280341835140515,1.0,6.0,2.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.05574586956503,7.077872934782515,8.1,5.777872934782515,0.0,4.740423550724951,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.313470561549785,5.7663235961255355,7.476426517287875,5.786529438450215,1.0,9.0,2.966323596125536,2.033676403874464,"(4, 6]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.775837154520249,6.663755731780374,7.648325690959501,5.908732804658877,0.0,7.0,5.1208142273987525,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.116415688184089,7.2026413267125875,8.129622321747028,5.4,0.24339668321853047,13.756603316781469,7.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.288532566085399,6.911467433914601,7.086929113469691,5.4,0.0,4.0,2.0,3.442662830426992,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.5,7.992204135867774,7.392204135867774,7.107795864132226,0.0,3.9610206793388696,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.1,7.333261043477737,7.799891565216605,6.633206826086039,1.0,8.0,2.0,5.666847391305658,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.967697265424591,6.564605469150819,7.7,5.593816407452456,1.0,15.676972654245906,6.0,1.323027345754094,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.148959593478833,7.220416162608467,7.1387515121746,5.4,0.0,15.0,5.0,3.8979191869576657,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.0,6.699306370040632,7.689505448852771,6.2335645433197895,0.8881181889340358,5.0,3.0,4.0,"(6, 8]","(4, 6]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.065058123672349,7.102412814491476,7.004825628982951,6.409651257965902,1.0,6.0,2.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.8702882687071405,6.309903910430953,7.2099039104309535,6.109903910430953,1.0,3.0,3.0,3.099039104309532,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.8984630693995115,6.398847302049634,7.499615767349878,5.300384232650122,1.0,5.003842326501221,1.9961576734987787,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.13491686717521,4.639667468700842,7.017458433587605,5.734916867175211,0.0,3.0,4.0,4.174584335876052,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.106922808653137,7.431025730448955,8.268974269551046,5.275897078204183,1.0,4.0,3.0,5.8448713477552285,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.549801747221818,6.724107862498181,7.124900873610909,6.575099126389091,0.7509912638909101,20.75099126389091,7.0,3.75099126389091,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.873010719657327,6.673010719657327,7.69630832079957,6.769319040456898,0.0,7.0,3.0,4.576702398857757,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.6201767741902104,5.953804731173895,7.533627956983684,6.3,0.9327440860326321,5.0,0.0,5.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.471524618953499,7.056950762093002,8.333557444224832,5.933557444224832,1.0,15.90508206317833,3.0,2.0949179368216697,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.699446306016646,6.899778522406659,7.599224828423303,6.199114089626633,1.0,5.0,2.0,7.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.969344300229635,5.336680375287044,6.8,5.332663924942591,0.32663924942591094,7.326639249425911,2.0,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.826634479156038,7.151089652770692,6.6,5.4,1.0,6.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.922666021210727,6.958000484091955,7.122666021210726,6.464665537118771,0.0,6.0,5.0,2.8066650530268165,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.2,6.843209308402892,7.384569747690602,6.887651196215904,0.0,24.14197672899277,6.141976728992771,1.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.100474340519568,5.497391127142372,6.899762829740216,5.799051318960863,0.0,5.0,4.997628297402157,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.9,5.655102108845879,7.979251757371566,5.651700702948626,0.24149648525686784,2.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.00403508268597,6.47578950388418,7.99192983462806,5.4,1.0,12.0,5.0,1.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.5,5.864476607197834,7.241119151799459,5.4,0.0,3.0,4.411191517994586,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.8,7.47398386603421,7.408943531119737,6.734959665085526,0.0,6.0,3.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.904485177832411,7.488787055418973,6.902242588916206,5.913455533497234,1.0,13.977574110837946,5.0,1.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.6,6.127914634571703,7.9639573172858515,4.6918719518575545,1.0,8.639573172858514,3.0,3.6395731728585137,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.8,7.308130874462382,7.391869125537618,6.670242950645142,1.0,13.0,5.0,1.7837382510752364,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.386763861754986,7.443381930877493,8.239708414735043,7.1301457926324785,0.0,14.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.531277798921035,6.3625555978420705,7.568722201078964,5.393833396763106,1.0,4.0,2.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.634565799450728,6.565434200549272,7.569131598901456,6.8,0.6543420054927197,3.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.323201818030881,7.323201818030881,7.883990909845594,6.669605454092643,0.0,15.767981819691189,6.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.1956855661783745,7.594247421571166,6.705752578428834,5.4,1.0,3.0,3.0,5.985618553927915,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.147129322712714,6.5,6.6706939840690715,5.4,1.0,1.7643533864364274,2.2356466135635724,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.249497233945604,7.273240318809613,7.424748616972802,7.011871542432004,1.0,5.0,0.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.347539475099808,7.018848687749521,7.852460524900192,7.247539475099808,1.0,2.0,0.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.503893801668767,6.403893801668767,6.7,5.403893801668767,1.0,4.038938016687665,5.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.832576074433869,6.769695702264522,8.051135888349195,6.7977282233016085,1.0,7.0,3.0,3.8371196278306523,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.7760947599927395,6.461952620003631,6.847810480014521,6.461952620003631,0.0,2.3804737999636965,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,5.843660464928736,6.619734885783904,6.969018605213792,6.481697675356321,1.0,1.5633953507126401,0.0,8.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.849845619245812,6.212307024057266,7.375077190377094,6.549845619245812,1.0,5.0,0.0,5.624614048114531,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,4.881340051878982,5.127113350626327,7.727113350626327,5.194896727192145,1.0,4.0,5.0,3.0,"(4, 6]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.623919048032328,7.758693650655891,7.1586936506558905,7.671757144096984,0.41306349344109294,3.0,5.413063493441093,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.358095037988818,5.141904962011182,6.774285113966454,5.69047518994409,1.0,5.0,5.0,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.201864168586847,4.69720374711973,7.003728337173694,5.1934754099460365,0.9906791570657658,3.0,2.0,6.990679157065766,"(4, 6]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.578365083534284,8.078365083534283,9.62701905012057,7.624326983293143,1.0,16.243269832931432,5.0,1.243269832931432,"(6, 8]","(8, 10]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.5673118583646595,6.723082477819546,6.6,5.676917522180454,1.0,3.0,5.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.070739700003292,6.712219100009878,7.912219100009878,6.390355800046099,1.0,16.0,6.0,1.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.738923047169179,7.5496925754773905,7.083230858492463,5.438923047169179,0.6107695283082115,12.0,2.6107695283082117,5.389230471691788,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.668662638745049,6.137325277490099,7.8542249075033,4.7059879162351494,1.0,7.771124537516501,3.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.880629624622448,7.19842593844388,7.677481501510208,6.780629624622448,1.0,2.4031481231122407,0.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.743090741131629,7.01436358037721,6.992818209811396,6.98563641962279,0.0,2.0718179018860488,0.0,5.071817901886049,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,8.171655808006184,7.585827904003092,8.850397664010824,7.214172095996908,0.0,21.07086047998454,7.0,1.9291395200154628,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.729047360947256,7.202571583431647,7.036762111242196,5.794856833136706,0.0,8.0,4.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.505535493244339,5.022141972977356,7.441696760133492,5.4,1.0,5.0,2.0,6.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.169308718855889,4.396290257997806,6.721163589856986,6.315345640572056,0.2116358985698612,5.0,1.0,4.211635898569861,"(4, 6]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.5,6.601310667150335,7.497815554749442,5.798252443799553,1.0,5.0,2.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,5.90566462763962,5.815105673705651,6.6037764184264125,6.198111790786793,1.0,10.018882092132063,1.9811179078679357,2.9811179078679357,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.589705357824468,6.789705357824468,6.6,6.994852678912234,1.0,5.0,3.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.5,4.658675782096758,7.402207029838737,6.219558594032253,1.0,5.0,0.0,3.0,"(6, 8]","(4, 6]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.0,6.6,7.67093990322978,6.52848998387163,1.0,11.0,6.2848998387163,2.7151001612837,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.359315821903947,6.625473424768425,7.0372632876157875,5.2813683561921065,1.0,9.0,5.406841780960532,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,4.926673998494449,5.6213391987955585,6.8053347996988895,4.616004399096669,1.0,1.0533479969888977,3.0,3.0,"(4, 6]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.345476434255266,7.245476434255266,7.481664960213137,5.809287908297395,1.0,7.545235657447339,5.0,5.545235657447339,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.937393151083705,7.0674786302167405,7.934957260433482,6.772350411517188,1.0,4.0,4.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.171012645553474,6.671012645553474,6.732246838611632,5.625727870281421,1.0,3.0,3.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.364189643419855,6.988063214473285,8.149249047368954,7.588063214473285,1.0,13.0,3.6268773815776165,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.417492404002592,6.230030383989637,7.229154006670985,5.188338397331607,1.0,9.0,5.0,2.9416919866580304,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.849792890328966,6.449792890328966,7.133471406447356,6.149378670986897,1.0,5.0,4.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.7999281107568885,6.850035944621556,6.7000718892431115,5.4,0.0,4.0,5.499640553784439,2.5003594462155605,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.659972374205905,5.614530385930493,6.8763535906203295,5.769088397655082,0.0,3.0,4.0,4.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.6,6.139427161178362,8.0,4.981718516464914,1.0,9.30286419410819,2.697135805891809,4.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.235136104323119,5.589183374061289,7.1648638956768815,5.935136104323119,1.0,4.0,2.6486389567688153,4.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.065172928071116,6.485403498832604,6.93764410672593,6.6449423573096285,0.0,9.0,2.0,2.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.759414088182041,7.837517372525351,7.506276058788027,5.4781032843433115,0.0,10.0,4.843793431313378,1.1562065686866219,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.963594032682671,7.2728119346346585,8.554376130730684,7.1,1.0,7.635940326826711,4.0,3.3640596731732892,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,7.000348941930281,7.000697883860562,7.640069788386056,6.799651058069719,1.0,3.0,2.0,5.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.728257595884304,5.471742404115696,6.964128797942152,5.417935601028924,1.0,7.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.1,5.429486085442944,6.658972170885887,5.4410278291141125,0.7051391455705633,7.0,2.7051391455705636,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.063448402479903,7.082068796693463,6.817931203306538,6.7,0.0,4.0,4.0,3.5448280082663435,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.233223940839685,7.066119704198424,8.333223940839686,6.767104236641261,1.0,9.0,5.0,2.667760591603153,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.53494683190806,5.6674734159540305,7.286156955839106,6.13494683190806,1.0,2.0,2.0,6.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.250918528573077,7.0321086285692305,8.015135785711538,6.684864214288461,1.0,5.0,4.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,4.930631788794939,5.401914486799684,8.08468410560253,6.601914486799683,1.0,3.0,2.0,6.0,"(4, 6]","(4, 6]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.898807672243792,7.366269224081264,7.655820517279158,7.122089741360421,0.0,17.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.978060514969477,7.739030257484738,7.221939485030523,7.034181544908431,1.0,15.609697425152616,6.390302574847384,1.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.3399279139244245,6.3,7.239927913924424,5.510252301264515,1.0,5.300360430377879,0.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.389601467485235,5.870523979990914,6.9,5.319077487494321,1.0,0.0,1.1618450250113574,6.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.1605621869649,4.55915671955265,7.0408432804473495,4.58028109348245,0.8028109348245005,5.0,4.8028109348245005,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.096092014692882,6.48436805877153,7.11563194122847,6.072644102850177,1.0,3.0,2.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.875154555196483,6.975154555196482,7.585625968459153,6.153593507885212,1.0,2.0,2.0,2.535935078852118,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.741946942861934,6.446548689797972,6.6,6.439646069393915,0.0,4.0,6.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.318678960076489,6.659811280010927,7.19811280010927,6.4794338400327804,0.0,15.0,6.0,1.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.3,6.36926179143116,7.315369104284421,5.569261791431159,0.15369104284420454,5.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.9854785534235955,7.742739276711798,7.214521446576404,7.056435660270787,1.0,15.572607232882023,6.427392767117977,1.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.0,5.927701252432598,7.1,5.289194990269609,1.0,1.2770125243259787,0.0,4.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.792130751221297,6.923607746336108,7.3,5.860653756106488,1.0,8.078692487787025,5.0,2.9213075122129757,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.14168091957229,7.35831908042771,6.716638160855419,6.1749572412831295,1.0,4.5831908042770975,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.640715981949189,7.281431963898378,6.881431963898378,5.696420090254056,0.40715981949188984,6.0,5.4071598194918895,1.59284018050811,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.958030135649196,6.9,7.829015067824598,6.029015067824598,1.0,8.0,4.3549246608770105,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.794801064802229,7.194801064802229,6.6051989351977705,7.074005324011146,0.0,5.0,2.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.912697506149196,7.093651246925402,7.7158718826864945,6.780953740776207,0.0,12.0,5.0,1.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.1,6.196334600907238,7.718998370262122,6.345998913508081,0.0,7.0,3.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.749260773141657,6.44228268904862,7.857717310951381,5.0338261512388955,0.0,3.084565378097238,5.0,4.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.675207131121903,7.1,6.739315304445986,6.239315304445986,1.0,7.6068469555401395,2.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.5761946011279315,7.023805398872068,7.788097300563965,6.264291901691897,0.8809730056396574,4.0,4.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.4234170366962555,7.546834073392511,8.028793701829406,5.5765829633037445,1.0,4.0,4.882914816518722,3.0,"(6, 8]","(6, 8]","(8, 10]","(4, 6]"
0.0,0.0,0.0,0.0,6.704572753920661,6.468190917973554,7.065904541013223,5.336381835947107,1.0,2.0,2.0,6.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.7,7.878876816852707,7.857753633705414,7.952137717968948,1.0,4.0,4.788768168527069,3.0,"(6, 8]","(6, 8]","(8, 10]","(6, 8]"
0.0,0.0,0.0,0.0,6.427400633728226,6.876697148222985,8.2,5.4,0.0,7.0,4.137003168641128,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.922781312937358,6.934171969406038,6.922781312937358,5.479734595280755,1.0,0.0,0.0,2.1139065646867916,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.180334641504704,5.9179921509717754,7.760669283009408,6.757322867962367,0.8033464150470413,19.19665358495296,5.1966535849529585,1.8033464150470413,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,6.205029565691729,6.357544348537594,7.316198260039474,5.873742608577068,1.0,8.0,5.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,7.185392180429151,7.299436315751014,7.685955864678137,6.571348045107287,0.0,3.0,2.0,2.0,"(6, 8]","(6, 8]","(6, 8]","(6, 8]"
0.0,0.0,0.0,0.0,7.2,7.198679843823535,7.060528062470586,6.363168374823515,1.0,17.0,6.0,3.0,"(6, 8]","(6, 8]","(6, 8]","(4, 6]"
0.0,0.0,0.0,0.0,6.20027621000964,5.798342739942162,6.6,5.001104840038559,1.0,5.0,5.0,3.0,"(6, 8]","(4, 6]","(6, 8]","(4, 6]"
